districtid,timeid,dose1,dose2
CT_Raigarh,73.0,54974,28436
CT_Raigarh,74.0,30233,34267
CT_Raipur,1.0,0,0
CT_Raipur,2.0,0,0
CT_Raipur,3.0,0,0
CT_Raipur,4.0,0,0
CT_Raipur,5.0,0,0
CT_Raipur,6.0,0,0
CT_Raipur,7.0,0,0
CT_Raipur,8.0,0,0
CT_Raipur,9.0,0,0
CT_Raipur,10.0,0,0
CT_Raipur,11.0,0,0
CT_Raipur,12.0,0,0
CT_Raipur,13.0,0,0
CT_Raipur,14.0,0,0
CT_Raipur,15.0,0,0
CT_Raipur,16.0,0,0
CT_Raipur,17.0,0,0
CT_Raipur,18.0,0,0
CT_Raipur,19.0,0,0
CT_Raipur,20.0,0,0
CT_Raipur,21.0,0,0
CT_Raipur,22.0,0,0
CT_Raipur,23.0,0,0
CT_Raipur,24.0,0,0
CT_Raipur,25.0,0,0
CT_Raipur,26.0,0,0
CT_Raipur,27.0,0,0
CT_Raipur,28.0,0,0
CT_Raipur,29.0,0,0
CT_Raipur,30.0,0,0
CT_Raipur,31.0,0,0
CT_Raipur,32.0,0,0
CT_Raipur,33.0,0,0
CT_Raipur,34.0,0,0
CT_Raipur,35.0,0,0
CT_Raipur,36.0,0,0
CT_Raipur,37.0,0,0
CT_Raipur,38.0,0,0
CT_Raipur,39.0,0,0
CT_Raipur,40.0,0,0
CT_Raipur,41.0,0,0
CT_Raipur,42.0,0,0
CT_Raipur,43.0,0,0
CT_Raipur,44.0,100,0
CT_Raipur,45.0,1142,0
CT_Raipur,46.0,4951,0
CT_Raipur,47.0,9636,0
CT_Raipur,48.0,13544,27
CT_Raipur,49.0,9020,1391
CT_Raipur,50.0,3077,3733
CT_Raipur,51.0,8664,5372
CT_Raipur,52.0,15742,9250
CT_Raipur,53.0,19008,9229
CT_Raipur,54.0,21639,4120
CT_Raipur,55.0,75771,2449
CT_Raipur,56.0,124422,8598
CT_Raipur,57.0,37774,9483
CT_Raipur,58.0,6571,11922
CT_Raipur,59.0,8894,16644
CT_Raipur,60.0,7582,14859
CT_Raipur,61.0,10310,19694
CT_Raipur,62.0,4258,660
CT_Raipur,63.0,3376,1212
CT_Raipur,64.0,2892,4102
CT_Raipur,65.0,2883,6417
CT_Raipur,66.0,3536,5952
CT_Raipur,67.0,124848,24327
CT_Raipur,68.0,151471,39817
CT_Raipur,69.0,98008,36722
CT_Raipur,70.0,70667,16302
CT_Raipur,71.0,107775,29417
CT_Raipur,72.0,85359,33205
CT_Raipur,73.0,73428,33557
CT_Raipur,74.0,50170,46527
CT_Rajnandgaon,1.0,0,0
CT_Rajnandgaon,2.0,0,0
CT_Rajnandgaon,3.0,0,0
CT_Rajnandgaon,4.0,0,0
CT_Rajnandgaon,5.0,0,0
CT_Rajnandgaon,6.0,0,0
CT_Rajnandgaon,7.0,0,0
CT_Rajnandgaon,8.0,0,0
CT_Rajnandgaon,9.0,0,0
CT_Rajnandgaon,10.0,0,0
CT_Rajnandgaon,11.0,0,0
CT_Rajnandgaon,12.0,0,0
CT_Rajnandgaon,13.0,0,0
CT_Rajnandgaon,14.0,0,0
CT_Rajnandgaon,15.0,0,0
CT_Rajnandgaon,16.0,0,0
CT_Rajnandgaon,17.0,0,0
CT_Rajnandgaon,18.0,0,0
CT_Rajnandgaon,19.0,0,0
CT_Rajnandgaon,20.0,0,0
CT_Rajnandgaon,21.0,0,0
CT_Rajnandgaon,22.0,0,0
CT_Rajnandgaon,23.0,0,0
CT_Rajnandgaon,24.0,0,0
CT_Rajnandgaon,25.0,0,0
CT_Rajnandgaon,26.0,0,0
CT_Rajnandgaon,27.0,0,0
CT_Rajnandgaon,28.0,0,0
CT_Rajnandgaon,29.0,0,0
CT_Rajnandgaon,30.0,0,0
CT_Rajnandgaon,31.0,0,0
CT_Rajnandgaon,32.0,0,0
CT_Rajnandgaon,33.0,0,0
CT_Rajnandgaon,34.0,0,0
CT_Rajnandgaon,35.0,0,0
CT_Rajnandgaon,36.0,0,0
CT_Rajnandgaon,37.0,0,0
CT_Rajnandgaon,38.0,0,0
CT_Rajnandgaon,39.0,0,0
CT_Rajnandgaon,40.0,0,0
CT_Rajnandgaon,41.0,0,0
CT_Rajnandgaon,42.0,0,0
CT_Rajnandgaon,43.0,0,0
CT_Rajnandgaon,44.0,73,0
CT_Rajnandgaon,45.0,568,0
CT_Rajnandgaon,46.0,2001,0
CT_Rajnandgaon,47.0,8249,0
CT_Rajnandgaon,48.0,4691,15
CT_Rajnandgaon,49.0,4969,795
CT_Rajnandgaon,50.0,1248,1697
CT_Rajnandgaon,51.0,3680,7399
CT_Rajnandgaon,52.0,5297,3683
CT_Rajnandgaon,53.0,11358,3510
CT_Rajnandgaon,54.0,22437,1464
CT_Rajnandgaon,55.0,60427,1336
CT_Rajnandgaon,56.0,111279,1471
CT_Rajnandgaon,57.0,52402,2268
CT_Rajnandgaon,58.0,3047,3145
CT_Rajnandgaon,59.0,1733,4068
CT_Rajnandgaon,60.0,1411,4277
CT_Rajnandgaon,61.0,2035,5871
CT_Rajnandgaon,62.0,972,415
CT_Rajnandgaon,63.0,592,300
CT_Rajnandgaon,64.0,457,408
CT_Rajnandgaon,65.0,488,629
CT_Rajnandgaon,66.0,562,971
CT_Rajnandgaon,67.0,109067,13234
CT_Rajnandgaon,68.0,104845,26244
CT_Rajnandgaon,69.0,30650,16865
CT_Rajnandgaon,70.0,40083,13174
CT_Rajnandgaon,71.0,29589,13960
CT_Rajnandgaon,72.0,24731,14167
CT_Rajnandgaon,73.0,29221,17901
CT_Rajnandgaon,74.0,16232,11708
CT_Sukma,1.0,0,0
CT_Sukma,2.0,0,0
CT_Sukma,3.0,0,0
CT_Sukma,4.0,0,0
CT_Sukma,5.0,0,0
CT_Sukma,6.0,0,0
CT_Sukma,7.0,0,0
CT_Sukma,8.0,0,0
CT_Sukma,9.0,0,0
CT_Sukma,10.0,0,0
CT_Sukma,11.0,0,0
CT_Sukma,12.0,0,0
CT_Sukma,13.0,0,0
CT_Sukma,14.0,0,0
CT_Sukma,15.0,0,0
CT_Sukma,16.0,0,0
CT_Sukma,17.0,0,0
CT_Sukma,18.0,0,0
CT_Sukma,19.0,0,0
CT_Sukma,20.0,0,0
CT_Sukma,21.0,0,0
CT_Sukma,22.0,0,0
CT_Sukma,23.0,0,0
CT_Sukma,24.0,0,0
CT_Sukma,25.0,0,0
CT_Sukma,26.0,0,0
CT_Sukma,27.0,0,0
CT_Sukma,28.0,0,0
CT_Sukma,29.0,0,0
CT_Sukma,30.0,0,0
CT_Sukma,31.0,0,0
CT_Sukma,32.0,0,0
CT_Sukma,33.0,0,0
CT_Sukma,34.0,0,0
CT_Sukma,35.0,0,0
CT_Sukma,36.0,0,0
CT_Sukma,37.0,0,0
CT_Sukma,38.0,0,0
CT_Sukma,39.0,0,0
CT_Sukma,40.0,0,0
CT_Sukma,41.0,0,0
CT_Sukma,42.0,0,0
CT_Sukma,43.0,0,0
CT_Sukma,44.0,37,0
CT_Sukma,45.0,417,0
CT_Sukma,46.0,437,0
CT_Sukma,47.0,421,0
CT_Sukma,48.0,1457,55
CT_Sukma,49.0,6439,373
CT_Sukma,50.0,4047,313
CT_Sukma,51.0,3842,218
CT_Sukma,52.0,4249,788
CT_Sukma,53.0,7363,5185
CT_Sukma,54.0,7337,4097
CT_Sukma,55.0,6494,1293
CT_Sukma,56.0,9308,1480
CT_Sukma,57.0,4032,1152
CT_Sukma,58.0,7996,3073
CT_Sukma,59.0,1889,1416
CT_Sukma,60.0,1041,1310
CT_Sukma,61.0,2952,3105
CT_Sukma,62.0,432,218
CT_Sukma,63.0,286,1049
CT_Sukma,64.0,122,189
CT_Sukma,65.0,275,148
CT_Sukma,66.0,157,113
CT_Sukma,67.0,5369,356
CT_Sukma,68.0,14195,1083
CT_Sukma,69.0,5012,1248
CT_Sukma,70.0,3826,1581
CT_Sukma,71.0,2165,625
CT_Sukma,72.0,967,313
CT_Sukma,73.0,2869,1367
CT_Sukma,74.0,833,1185
CT_Surajpur,1.0,0,0
CT_Surajpur,2.0,0,0
CT_Surajpur,3.0,0,0
CT_Surajpur,4.0,0,0
CT_Surajpur,5.0,0,0
CT_Surajpur,6.0,0,0
CT_Surajpur,7.0,0,0
CT_Surajpur,8.0,0,0
CT_Surajpur,9.0,0,0
CT_Surajpur,10.0,0,0
CT_Surajpur,11.0,0,0
CT_Surajpur,12.0,0,0
CT_Surajpur,13.0,0,0
CT_Surajpur,14.0,0,0
CT_Surajpur,15.0,0,0
CT_Surajpur,16.0,0,0
CT_Surajpur,17.0,0,0
CT_Surajpur,18.0,0,0
CT_Surajpur,19.0,0,0
CT_Surajpur,20.0,0,0
CT_Surajpur,21.0,0,0
CT_Surajpur,22.0,0,0
CT_Surajpur,23.0,0,0
CT_Surajpur,24.0,0,0
CT_Surajpur,25.0,0,0
CT_Surajpur,26.0,0,0
CT_Surajpur,27.0,0,0
CT_Surajpur,28.0,0,0
CT_Surajpur,29.0,0,0
CT_Surajpur,30.0,0,0
CT_Surajpur,31.0,0,0
CT_Surajpur,32.0,0,0
CT_Surajpur,33.0,0,0
CT_Surajpur,34.0,0,0
CT_Surajpur,35.0,0,0
CT_Surajpur,36.0,0,0
CT_Surajpur,37.0,0,0
CT_Surajpur,38.0,0,0
CT_Surajpur,39.0,0,0
CT_Surajpur,40.0,0,0
CT_Surajpur,41.0,0,0
CT_Surajpur,42.0,0,0
CT_Surajpur,43.0,0,0
CT_Surajpur,44.0,23,0
CT_Surajpur,45.0,279,0
CT_Surajpur,46.0,858,0
CT_Surajpur,47.0,3844,0
CT_Surajpur,48.0,3440,24
CT_Surajpur,49.0,1524,427
CT_Surajpur,50.0,602,448
CT_Surajpur,51.0,2210,2661
CT_Surajpur,52.0,1734,2408
CT_Surajpur,53.0,13681,1261
CT_Surajpur,54.0,12280,371
CT_Surajpur,55.0,30885,226
CT_Surajpur,56.0,33031,415
CT_Surajpur,57.0,25680,1225
CT_Surajpur,58.0,24375,2995
CT_Surajpur,59.0,14515,2835
CT_Surajpur,60.0,2164,2620
CT_Surajpur,61.0,3164,5038
CT_Surajpur,62.0,507,584
CT_Surajpur,63.0,327,637
CT_Surajpur,64.0,141,477
CT_Surajpur,65.0,153,373
CT_Surajpur,66.0,173,336
CT_Surajpur,67.0,17553,4523
CT_Surajpur,68.0,9216,2272
CT_Surajpur,69.0,5942,3564
CT_Surajpur,70.0,5621,1434
CT_Surajpur,71.0,3218,2503
CT_Surajpur,72.0,2199,2394
CT_Surajpur,73.0,6423,3934
CT_Surajpur,74.0,3601,3186
CT_Surguja,1.0,0,0
CT_Surguja,2.0,0,0
CT_Surguja,3.0,0,0
CT_Surguja,4.0,0,0
CT_Surguja,5.0,0,0
CT_Surguja,6.0,0,0
CT_Surguja,7.0,0,0
CT_Surguja,8.0,0,0
CT_Surguja,9.0,0,0
CT_Surguja,10.0,0,0
CT_Surguja,11.0,0,0
CT_Surguja,12.0,0,0
CT_Surguja,13.0,0,0
CT_Surguja,14.0,0,0
CT_Surguja,15.0,0,0
CT_Surguja,16.0,0,0
CT_Surguja,17.0,0,0
CT_Surguja,18.0,0,0
CT_Surguja,19.0,0,0
CT_Surguja,20.0,0,0
CT_Surguja,21.0,0,0
CT_Surguja,22.0,0,0
CT_Surguja,23.0,0,0
CT_Surguja,24.0,0,0
CT_Surguja,25.0,0,0
CT_Surguja,26.0,0,0
CT_Surguja,27.0,0,0
CT_Surguja,28.0,0,0
CT_Surguja,29.0,0,0
CT_Surguja,30.0,0,0
CT_Surguja,31.0,0,0
CT_Surguja,32.0,0,0
CT_Surguja,33.0,0,0
CT_Surguja,34.0,0,0
CT_Surguja,35.0,0,0
CT_Surguja,36.0,0,0
CT_Surguja,37.0,0,0
CT_Surguja,38.0,0,0
CT_Surguja,39.0,0,0
CT_Surguja,40.0,0,0
CT_Surguja,41.0,0,0
CT_Surguja,42.0,0,0
CT_Surguja,43.0,0,0
CT_Surguja,44.0,65,0
CT_Surguja,45.0,647,0
CT_Surguja,46.0,1170,0
CT_Surguja,47.0,3606,0
CT_Surguja,48.0,2800,27
CT_Surguja,49.0,4208,1129
CT_Surguja,50.0,1056,879
CT_Surguja,51.0,7697,2066
CT_Surguja,52.0,12534,1995
CT_Surguja,53.0,17227,2040
CT_Surguja,54.0,15824,1241
CT_Surguja,55.0,21230,1613
CT_Surguja,56.0,59113,3344
CT_Surguja,57.0,41217,5263
CT_Surguja,58.0,22549,5816
CT_Surguja,59.0,7694,4889
CT_Surguja,60.0,4178,5726
CT_Surguja,61.0,3857,5286
CT_Surguja,62.0,801,599
CT_Surguja,63.0,468,856
CT_Surguja,64.0,822,2562
CT_Surguja,65.0,950,1651
CT_Surguja,66.0,1397,1239
CT_Surguja,67.0,31221,5058
CT_Surguja,68.0,15568,6200
CT_Surguja,69.0,10449,13187
CT_Surguja,70.0,8869,2753
CT_Surguja,71.0,10834,8420
CT_Surguja,72.0,4380,3829
CT_Surguja,73.0,14312,7409
CT_Surguja,74.0,7407,6447
CT_Uttar Bastar Kanker,1.0,0,0
CT_Uttar Bastar Kanker,2.0,0,0
CT_Uttar Bastar Kanker,3.0,0,0
CT_Uttar Bastar Kanker,4.0,0,0
CT_Uttar Bastar Kanker,5.0,0,0
CT_Uttar Bastar Kanker,6.0,0,0
CT_Uttar Bastar Kanker,7.0,0,0
CT_Uttar Bastar Kanker,8.0,0,0
CT_Uttar Bastar Kanker,9.0,0,0
CT_Uttar Bastar Kanker,10.0,0,0
CT_Uttar Bastar Kanker,11.0,0,0
CT_Uttar Bastar Kanker,12.0,0,0
CT_Uttar Bastar Kanker,13.0,0,0
CT_Uttar Bastar Kanker,14.0,0,0
CT_Uttar Bastar Kanker,15.0,0,0
CT_Uttar Bastar Kanker,16.0,0,0
CT_Uttar Bastar Kanker,17.0,0,0
CT_Uttar Bastar Kanker,18.0,0,0
CT_Uttar Bastar Kanker,19.0,0,0
CT_Uttar Bastar Kanker,20.0,0,0
CT_Uttar Bastar Kanker,21.0,0,0
CT_Uttar Bastar Kanker,22.0,0,0
CT_Uttar Bastar Kanker,23.0,0,0
CT_Uttar Bastar Kanker,24.0,0,0
CT_Uttar Bastar Kanker,25.0,0,0
CT_Uttar Bastar Kanker,26.0,0,0
CT_Uttar Bastar Kanker,27.0,0,0
CT_Uttar Bastar Kanker,28.0,0,0
CT_Uttar Bastar Kanker,29.0,0,0
CT_Uttar Bastar Kanker,30.0,0,0
CT_Uttar Bastar Kanker,31.0,0,0
CT_Uttar Bastar Kanker,32.0,0,0
CT_Uttar Bastar Kanker,33.0,0,0
CT_Uttar Bastar Kanker,34.0,0,0
CT_Uttar Bastar Kanker,35.0,0,0
CT_Uttar Bastar Kanker,36.0,0,0
CT_Uttar Bastar Kanker,37.0,0,0
CT_Uttar Bastar Kanker,38.0,0,0
CT_Uttar Bastar Kanker,39.0,0,0
CT_Uttar Bastar Kanker,40.0,0,0
CT_Uttar Bastar Kanker,41.0,0,0
CT_Uttar Bastar Kanker,42.0,0,0
CT_Uttar Bastar Kanker,43.0,0,0
CT_Uttar Bastar Kanker,44.0,36,0
CT_Uttar Bastar Kanker,45.0,241,0
CT_Uttar Bastar Kanker,46.0,1464,0
CT_Uttar Bastar Kanker,47.0,3423,0
CT_Uttar Bastar Kanker,48.0,1579,12
CT_Uttar Bastar Kanker,49.0,9011,424
CT_Uttar Bastar Kanker,50.0,2788,914
CT_Uttar Bastar Kanker,51.0,8981,2778
CT_Uttar Bastar Kanker,52.0,15248,1713
CT_Uttar Bastar Kanker,53.0,17366,6805
CT_Uttar Bastar Kanker,54.0,6487,2796
CT_Uttar Bastar Kanker,55.0,18359,120
CT_Uttar Bastar Kanker,56.0,32499,2997
CT_Uttar Bastar Kanker,57.0,14832,3952
CT_Uttar Bastar Kanker,58.0,16369,7340
CT_Uttar Bastar Kanker,59.0,3276,2632
CT_Uttar Bastar Kanker,60.0,951,1980
CT_Uttar Bastar Kanker,61.0,1303,3067
CT_Uttar Bastar Kanker,62.0,602,1932
CT_Uttar Bastar Kanker,63.0,568,1141
CT_Uttar Bastar Kanker,64.0,400,492
CT_Uttar Bastar Kanker,65.0,195,484
CT_Uttar Bastar Kanker,66.0,292,679
CT_Uttar Bastar Kanker,67.0,27563,5720
CT_Uttar Bastar Kanker,68.0,14554,3890
CT_Uttar Bastar Kanker,69.0,9668,4924
CT_Uttar Bastar Kanker,70.0,8702,2702
CT_Uttar Bastar Kanker,71.0,5116,2576
CT_Uttar Bastar Kanker,72.0,6692,2923
CT_Uttar Bastar Kanker,73.0,12111,4900
CT_Uttar Bastar Kanker,74.0,4586,2202
DL_Central Delhi,1.0,0,0
DL_Central Delhi,2.0,0,0
DL_Central Delhi,3.0,0,0
DL_Central Delhi,4.0,0,0
DL_Central Delhi,5.0,0,0
DL_Central Delhi,6.0,0,0
DL_Central Delhi,7.0,0,0
DL_Central Delhi,8.0,0,0
DL_Central Delhi,9.0,0,0
DL_Central Delhi,10.0,0,0
DL_Central Delhi,11.0,0,0
DL_Central Delhi,12.0,0,0
DL_Central Delhi,13.0,0,0
DL_Central Delhi,14.0,0,0
DL_Central Delhi,15.0,0,0
DL_Central Delhi,16.0,0,0
DL_Central Delhi,17.0,0,0
DL_Central Delhi,18.0,0,0
DL_Central Delhi,19.0,0,0
DL_Central Delhi,20.0,0,0
DL_Central Delhi,21.0,0,0
DL_Central Delhi,22.0,0,0
DL_Central Delhi,23.0,0,0
DL_Central Delhi,24.0,0,0
DL_Central Delhi,25.0,0,0
DL_Central Delhi,26.0,0,0
DL_Central Delhi,27.0,0,0
DL_Central Delhi,28.0,0,0
DL_Central Delhi,29.0,0,0
DL_Central Delhi,30.0,0,0
DL_Central Delhi,31.0,0,0
DL_Central Delhi,32.0,0,0
DL_Central Delhi,33.0,0,0
DL_Central Delhi,34.0,0,0
DL_Central Delhi,35.0,0,0
DL_Central Delhi,36.0,0,0
DL_Central Delhi,37.0,0,0
DL_Central Delhi,38.0,0,0
DL_Central Delhi,39.0,0,0
DL_Central Delhi,40.0,0,0
DL_Central Delhi,41.0,0,0
DL_Central Delhi,42.0,0,0
DL_Central Delhi,43.0,0,0
DL_Central Delhi,44.0,115,0
DL_Central Delhi,45.0,1328,0
DL_Central Delhi,46.0,4111,0
DL_Central Delhi,47.0,7403,0
DL_Central Delhi,48.0,7564,255
DL_Central Delhi,49.0,8954,1944
DL_Central Delhi,50.0,8681,2503
DL_Central Delhi,51.0,8180,4027
DL_Central Delhi,52.0,9483,5600
DL_Central Delhi,53.0,10331,5745
DL_Central Delhi,54.0,10014,4860
DL_Central Delhi,55.0,50370,8002
DL_Central Delhi,56.0,46827,7580
DL_Central Delhi,57.0,38460,8610
DL_Central Delhi,58.0,23136,9990
DL_Central Delhi,59.0,19336,12283
DL_Central Delhi,60.0,57230,15675
DL_Central Delhi,61.0,55817,21965
DL_Central Delhi,62.0,61412,15857
DL_Central Delhi,63.0,24043,3461
DL_Central Delhi,64.0,24456,8684
DL_Central Delhi,65.0,24007,16724
DL_Central Delhi,66.0,16324,12011
DL_Central Delhi,67.0,73258,12141
DL_Central Delhi,68.0,89763,21118
DL_Central Delhi,69.0,33630,17510
DL_Central Delhi,70.0,27722,12048
DL_Central Delhi,71.0,13915,13887
DL_Central Delhi,72.0,-1397,21996
DL_Central Delhi,73.0,22663,20198
DL_Central Delhi,74.0,41417,23152
DL_East Delhi,1.0,0,0
DL_East Delhi,2.0,0,0
DL_East Delhi,3.0,0,0
DL_East Delhi,4.0,0,0
DL_East Delhi,5.0,0,0
DL_East Delhi,6.0,0,0
DL_East Delhi,7.0,0,0
DL_East Delhi,8.0,0,0
DL_East Delhi,9.0,0,0
DL_East Delhi,10.0,0,0
DL_East Delhi,11.0,0,0
DL_East Delhi,12.0,0,0
DL_East Delhi,13.0,0,0
DL_East Delhi,14.0,0,0
DL_East Delhi,15.0,0,0
DL_East Delhi,16.0,0,0
DL_East Delhi,17.0,0,0
DL_East Delhi,18.0,0,0
DL_East Delhi,19.0,0,0
DL_East Delhi,20.0,0,0
DL_East Delhi,21.0,0,0
DL_East Delhi,22.0,0,0
DL_East Delhi,23.0,0,0
DL_East Delhi,24.0,0,0
DL_East Delhi,25.0,0,0
DL_East Delhi,26.0,0,0
DL_East Delhi,27.0,0,0
DL_East Delhi,28.0,0,0
DL_East Delhi,29.0,0,0
DL_East Delhi,30.0,0,0
DL_East Delhi,31.0,0,0
DL_East Delhi,32.0,0,0
DL_East Delhi,33.0,0,0
DL_East Delhi,34.0,0,0
DL_East Delhi,35.0,0,0
DL_East Delhi,36.0,0,0
DL_East Delhi,37.0,0,0
DL_East Delhi,38.0,0,0
DL_East Delhi,39.0,0,0
DL_East Delhi,40.0,0,0
DL_East Delhi,41.0,0,0
DL_East Delhi,42.0,0,0
DL_East Delhi,43.0,0,0
DL_East Delhi,44.0,71,0
DL_East Delhi,45.0,797,0
DL_East Delhi,46.0,1735,0
DL_East Delhi,47.0,3656,0
DL_East Delhi,48.0,4645,163
DL_East Delhi,49.0,6584,877
DL_East Delhi,50.0,5794,1144
DL_East Delhi,51.0,4477,1319
DL_East Delhi,52.0,4875,3278
DL_East Delhi,53.0,3938,4022
DL_East Delhi,54.0,5273,2560
DL_East Delhi,55.0,36024,1721
DL_East Delhi,56.0,34562,4382
DL_East Delhi,57.0,29233,5967
DL_East Delhi,58.0,19751,7693
DL_East Delhi,59.0,17119,9899
DL_East Delhi,60.0,26216,7613
DL_East Delhi,61.0,25790,8187
DL_East Delhi,62.0,26616,4577
DL_East Delhi,63.0,13475,4537
DL_East Delhi,64.0,16579,3348
DL_East Delhi,65.0,27109,8078
DL_East Delhi,66.0,29888,7756
DL_East Delhi,67.0,56896,8408
DL_East Delhi,68.0,74837,17087
DL_East Delhi,69.0,29480,14869
DL_East Delhi,70.0,35726,13055
DL_East Delhi,71.0,11827,17259
DL_East Delhi,72.0,11662,23697
DL_East Delhi,73.0,35258,25563
DL_East Delhi,74.0,40359,32150
DL_New Delhi,1.0,0,0
DL_New Delhi,2.0,0,0
DL_New Delhi,3.0,0,0
DL_New Delhi,4.0,0,0
DL_New Delhi,5.0,0,0
DL_New Delhi,6.0,0,0
DL_New Delhi,7.0,0,0
DL_New Delhi,8.0,0,0
DL_New Delhi,9.0,0,0
DL_New Delhi,10.0,0,0
DL_New Delhi,11.0,0,0
DL_New Delhi,12.0,0,0
DL_New Delhi,13.0,0,0
DL_New Delhi,14.0,0,0
DL_New Delhi,15.0,0,0
DL_New Delhi,16.0,0,0
DL_New Delhi,17.0,0,0
DL_New Delhi,18.0,0,0
DL_New Delhi,19.0,0,0
DL_New Delhi,20.0,0,0
DL_New Delhi,21.0,0,0
DL_New Delhi,22.0,0,0
DL_New Delhi,23.0,0,0
DL_New Delhi,24.0,0,0
DL_New Delhi,25.0,0,0
DL_New Delhi,26.0,0,0
DL_New Delhi,27.0,0,0
DL_New Delhi,28.0,0,0
DL_New Delhi,29.0,0,0
DL_New Delhi,30.0,0,0
DL_New Delhi,31.0,0,0
DL_New Delhi,32.0,0,0
DL_New Delhi,33.0,0,0
DL_New Delhi,34.0,0,0
DL_New Delhi,35.0,0,0
DL_New Delhi,36.0,0,0
DL_New Delhi,37.0,0,0
DL_New Delhi,38.0,0,0
DL_New Delhi,39.0,0,0
DL_New Delhi,40.0,0,0
DL_New Delhi,41.0,0,0
DL_New Delhi,42.0,0,0
DL_New Delhi,43.0,0,0
DL_New Delhi,44.0,67,0
DL_New Delhi,45.0,948,0
DL_New Delhi,46.0,2520,0
DL_New Delhi,47.0,3626,0
DL_New Delhi,48.0,7110,139
DL_New Delhi,49.0,9581,1243
DL_New Delhi,50.0,7118,1777
DL_New Delhi,51.0,5718,2528
DL_New Delhi,52.0,6087,4652
DL_New Delhi,53.0,6764,6434
DL_New Delhi,54.0,7631,5225
DL_New Delhi,55.0,43147,8035
DL_New Delhi,56.0,43126,8426
DL_New Delhi,57.0,37411,9311
DL_New Delhi,58.0,23171,10064
DL_New Delhi,59.0,20736,14091
DL_New Delhi,60.0,30822,17639
DL_New Delhi,61.0,35236,21794
DL_New Delhi,62.0,33563,16325
DL_New Delhi,63.0,17792,7073
DL_New Delhi,64.0,17487,13086
DL_New Delhi,65.0,16066,14132
DL_New Delhi,66.0,23847,13562
DL_New Delhi,67.0,47240,10481
DL_New Delhi,68.0,55042,19475
DL_New Delhi,69.0,21560,16373
DL_New Delhi,70.0,20422,11059
DL_New Delhi,71.0,10485,13965
DL_New Delhi,72.0,14206,23854
DL_New Delhi,73.0,37371,22458
DL_New Delhi,74.0,42156,26916
DL_North Delhi,1.0,0,0
DL_North Delhi,2.0,0,0
DL_North Delhi,3.0,0,0
DL_North Delhi,4.0,0,0
DL_North Delhi,5.0,0,0
DL_North Delhi,6.0,0,0
DL_North Delhi,7.0,0,0
DL_North Delhi,8.0,0,0
DL_North Delhi,9.0,0,0
DL_North Delhi,10.0,0,0
DL_North Delhi,11.0,0,0
DL_North Delhi,12.0,0,0
DL_North Delhi,13.0,0,0
DL_North Delhi,14.0,0,0
DL_North Delhi,15.0,0,0
DL_North Delhi,16.0,0,0
DL_North Delhi,17.0,0,0
DL_North Delhi,18.0,0,0
DL_North Delhi,19.0,0,0
DL_North Delhi,20.0,0,0
DL_North Delhi,21.0,0,0
DL_North Delhi,22.0,0,0
DL_North Delhi,23.0,0,0
DL_North Delhi,24.0,0,0
DL_North Delhi,25.0,0,0
DL_North Delhi,26.0,0,0
DL_North Delhi,27.0,0,0
DL_North Delhi,28.0,0,0
DL_North Delhi,29.0,0,0
DL_North Delhi,30.0,0,0
DL_North Delhi,31.0,0,0
DL_North Delhi,32.0,0,0
DL_North Delhi,33.0,0,0
DL_North Delhi,34.0,0,0
DL_North Delhi,35.0,0,0
DL_North Delhi,36.0,0,0
DL_North Delhi,37.0,0,0
DL_North Delhi,38.0,0,0
DL_North Delhi,39.0,0,0
DL_North Delhi,40.0,0,0
DL_North Delhi,41.0,0,0
DL_North Delhi,42.0,0,0
DL_North Delhi,43.0,0,0
DL_North Delhi,44.0,33,0
DL_North Delhi,45.0,635,0
DL_North Delhi,46.0,1513,0
DL_North Delhi,47.0,2513,0
DL_North Delhi,48.0,4563,52
DL_North Delhi,49.0,8052,523
DL_North Delhi,50.0,4733,1000
DL_North Delhi,51.0,4404,1351
DL_North Delhi,52.0,5090,2492
DL_North Delhi,53.0,6374,4964
DL_North Delhi,54.0,8893,3095
DL_North Delhi,55.0,21174,729
DL_North Delhi,56.0,39461,6070
DL_North Delhi,57.0,32416,6990
DL_North Delhi,58.0,22731,7719
DL_North Delhi,59.0,16640,9240
DL_North Delhi,60.0,40487,9717
DL_North Delhi,61.0,37816,12766
DL_North Delhi,62.0,35242,6685
DL_North Delhi,63.0,5924,5896
DL_North Delhi,64.0,7524,6554
DL_North Delhi,65.0,9044,11056
DL_North Delhi,66.0,31669,11103
DL_North Delhi,67.0,70032,8699
DL_North Delhi,68.0,96197,14698
DL_North Delhi,69.0,38473,13809
DL_North Delhi,70.0,22611,7856
DL_North Delhi,71.0,5571,10527
DL_North Delhi,72.0,42,19590
DL_North Delhi,73.0,30417,19121
DL_North Delhi,74.0,54120,24499
DL_North East Delhi,1.0,0,0
DL_North East Delhi,2.0,0,0
DL_North East Delhi,3.0,0,0
DL_North East Delhi,4.0,0,0
DL_North East Delhi,5.0,0,0
DL_North East Delhi,6.0,0,0
DL_North East Delhi,7.0,0,0
DL_North East Delhi,8.0,0,0
DL_North East Delhi,9.0,0,0
DL_North East Delhi,10.0,0,0
DL_North East Delhi,11.0,0,0
DL_North East Delhi,12.0,0,0
DL_North East Delhi,13.0,0,0
DL_North East Delhi,14.0,0,0
DL_North East Delhi,15.0,0,0
DL_North East Delhi,16.0,0,0
